period,abn,institution_name,big5_flag,owner_occupied_value_millions,investment_value_millions,total_housing_value_millions,system_owner_occupied_millions,system_investment_millions,system_total_housing_millions,owner_occupied_share,investment_share,total_housing_share
2020-12-01,79087651036,QPCU Limited,false,526.3,144.2,670.5,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00045298,0.00022571,0.00037235
2020-12-01,53087650557,Qudos Mutual Ltd,false,2294.7,1060.8,3355.5,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00197504,0.00166043,0.00186342
2020-12-01,77087651027,Queensland Country Bank Limited,false,1368.7,388.4,1757.1,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00117804,0.00060795,0.00097578
2020-12-01,50001621129,Rabobank Australia Limited,false,84.5,175.4,259.9,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00007273,0.00027455,0.00014433
2020-12-01,91087651090,Railways Credit Union Limited,false,367.7,116.4,484.1,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00031648,0.00018220,0.00026884
2020-12-01,21087650360,Regional Australia Bank Ltd,false,1460.7,340,1800.7,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00125722,0.00053219,0.00099999
2020-12-01,86076940880,Royal Bank of Canada,false,0,0,0,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00000000,0.00000000,0.00000000
2020-12-01,95607620440,"Shinhan Bank Co., Ltd",false,0,0,0,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00000000,0.00000000,0.00000000
2020-12-01,71092516286,Societe Generale,false,0,0,0,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00000000,0.00000000,0.00000000
2020-12-01,82087650682,Southern Cross Credit Union Ltd,false,343.9,117.2,461.09999999999997,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00029599,0.00018345,0.00025606
2020-12-01,35845772731,Standard Chartered Bank,false,0,0,0,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00000000,0.00000000,0.00000000
2020-12-01,95082610008,State Bank of India,false,0,0,0,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00000000,0.00000000,0.00000000
2020-12-01,70062819630,State Street Bank and Trust Company,false,0,0,0,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00000000,0.00000000,0.00000000
2020-12-01,98114053459,Sumitomo Mitsui Banking Corporation,false,0,0,0,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00000000,0.00000000,0.00000000
2020-12-01,23087650806,Summerland Financial Services Limited,false,462.8,165.7,628.5,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00039833,0.00025936,0.00034903
2020-12-01,66010831722,Suncorp-Metway Limited,false,30040.3,12208,42248.3,1161850.0000000005,638871.0000000002,1800721.0000000002,0.02585558,0.01910871,0.02346188
2020-12-01,30165085638,"Taishin International Bank Co., Ltd",false,0,0,0,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00000000,0.00000000,0.00000000
2020-12-01,36078577250,"Taiwan Business Bank, Ltd",false,4.7,21.2,25.9,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00000405,0.00003318,0.00001438
2020-12-01,96139482634,"Taiwan Cooperative Bank, Ltd",false,0,0,0,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00000000,0.00000000,0.00000000
2020-12-01,30087650459,Teachers Mutual Bank Limited,false,5545.8,1513.8,7059.6,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00477325,0.00236949,0.00392043
2020-12-01,84084066419,The Bank of New York Mellon,false,0,0,0,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00000000,0.00000000,0.00000000
2020-12-01,34133513827,The Bank of Nova Scotia,false,0,0,0,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00000000,0.00000000,0.00000000
2020-12-01,54087650940,The Capricornian Ltd,false,218.5,52.2,270.7,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00018806,0.00008171,0.00015033
2020-12-01,65117925970,The Hongkong and Shanghai Banking Corporation Limited,false,0,0,0,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00000000,0.00000000,0.00000000
2020-12-01,62126279918,The Northern Trust Company,false,0,0,0,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00000000,0.00000000,0.00000000
2020-12-01,49103575042,Tyro Payments Limited,false,0,0,0,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00000000,0.00000000,0.00000000
2020-12-01,47088129613,UBS AG,false,0,0,0,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00000000,0.00000000,0.00000000
2020-12-01,17135448047,Union Bank of India,false,0,0,0,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00000000,0.00000000,0.00000000
2020-12-01,56060785284,United Overseas Bank Limited,false,0,0,0,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00000000,0.00000000,0.00000000
2020-12-01,11087650315,Unity Bank Limited,false,689.4,200.2,889.5999999999999,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00059336,0.00031337,0.00049402
2020-12-01,44087651769,Victoria Teachers Limited,false,1895.2,387.8,2283,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00163119,0.00060701,0.00126783
2020-12-01,67622375722,volt bank limited,false,0,0,0,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00000000,0.00000000,0.00000000
2020-12-01,98087651116,Warwick Credit Union Ltd,false,197.2,50.2,247.39999999999998,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00016973,0.00007858,0.00013739
2020-12-01,48087651787,WAW Credit Union Co-Operative Limited,false,340.3,76.9,417.20000000000005,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00029289,0.00012037,0.00023168
2020-12-01,33007457141,Westpac Banking Corporation,true,229475.5,176289.8,405765.3,1161850.0000000005,638871.0000000002,1800721.0000000002,0.19750871,0.27593959,0.22533491
2020-12-01,38616463855,Wise Australia Pty Ltd,false,0,0,0,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00000000,0.00000000,0.00000000
2020-12-01,94150148299,Woori Bank,false,0,0,0,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00000000,0.00000000,0.00000000
2020-12-01,99618937054,Xinja Bank Limited,false,0,0,0,1161850.0000000005,638871.0000000002,1800721.0000000002,0.00000000,0.00000000,0.00000000
2021-01-01,13621804813,86 400 Ltd,false,142,70.9,212.9,1167166.2,639647.5,1806813.7000000002,0.00012166,0.00011084,0.00011783
2021-01-01,70744009137,ABN AMRO Bank N.V.,false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,48848300367,Agricultural Bank of China Limited,false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,15081596009,AMP Bank Limited,false,13110.2,5236.8,18347,1167166.2,639647.5,1806813.7000000002,0.01123250,0.00818701,0.01015434
2021-01-01,37002950745,Arab Bank Australia Limited,false,201.9,207.6,409.5,1167166.2,639647.5,1806813.7000000002,0.00017298,0.00032455,0.00022664
2021-01-01,11005357522,Australia and New Zealand Banking Group Limited,true,175339.4,87415.1,262754.5,1167166.2,639647.5,1806813.7000000002,0.15022659,0.13666136,0.14542423
2021-01-01,11087651125,Australian Central Credit Union Ltd,false,6078.8,1396.7,7475.5,1167166.2,639647.5,1806813.7000000002,0.00520817,0.00218355,0.00413739
2021-01-01,48087649741,Australian Military Bank Ltd,false,1009.9,163.7,1173.6,1167166.2,639647.5,1806813.7000000002,0.00086526,0.00025592,0.00064954
2021-01-01,93087650726,Australian Mutual Bank Ltd,false,840.6,266.8,1107.4,1167166.2,639647.5,1806813.7000000002,0.00072021,0.00041710,0.00061290
2021-01-01,14087822491,Australian Settlements Limited,false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,30087652079,Australian Unity Bank Limited,false,523.6,242.8,766.4000000000001,1167166.2,639647.5,1806813.7000000002,0.00044861,0.00037958,0.00042417
2021-01-01,40087652060,Auswide Bank Ltd,false,2390.7,788.6,3179.2999999999997,1167166.2,639647.5,1806813.7000000002,0.00204829,0.00123287,0.00175962
2021-01-01,32087652088,B&E Ltd,false,757.1,173.4,930.5,1167166.2,639647.5,1806813.7000000002,0.00064867,0.00027109,0.00051499
2021-01-01,21087651607,Bank Australia Limited,false,4497.6,865.2,5362.8,1167166.2,639647.5,1806813.7000000002,0.00385344,0.00135262,0.00296810
2021-01-01,51064874531,"Bank of America, National Association",false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,48125314249,Bank of Baroda,false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,28110077622,Bank of China (Australia) Limited,false,2926.8,667.9,3594.7000000000003,1167166.2,639647.5,1806813.7000000002,0.00250761,0.00104417,0.00198952
2021-01-01,29002979955,Bank of China Limited,false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,74137909963,"Bank of Communications Co., Ltd.",false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,32009656740,Bank of Queensland Limited,false,17585.3,11538,29123.3,1167166.2,639647.5,1806813.7000000002,0.01506666,0.01803806,0.01611860
2021-01-01,44093488629,Bank of Sydney Ltd,false,903.1,336.1,1239.2,1167166.2,639647.5,1806813.7000000002,0.00077375,0.00052545,0.00068585
2021-01-01,71608940718,Bank of Taiwan,false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,11068049178,Bendigo and Adelaide Bank Limited,false,33208.4,15297.6,48506,1167166.2,639647.5,1806813.7000000002,0.02845216,0.02391567,0.02684615
2021-01-01,15087651143,Beyond Bank Australia Limited,false,4207.2,1035.2,5242.4,1167166.2,639647.5,1806813.7000000002,0.00360463,0.00161839,0.00290146
2021-01-01,63087651849,BNK Banking Corporation Limited,false,163.8,135.1,298.9,1167166.2,639647.5,1806813.7000000002,0.00014034,0.00021121,0.00016543
2021-01-01,23000000117,BNP Paribas,false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,87149440291,BNP Paribas Securities Services,false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,33608235847,Canadian Imperial Bank of Commerce,false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,24125167553,China Construction Bank Corporation,false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,69322403457,"China Everbright Bank Co., Ltd",false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,96609857383,"China Merchants Bank Co., Ltd",false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,34072814058,"Citibank, N.A.",false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,88004325080,Citigroup Pty Limited,false,4075.7,2427.4,6503.1,1167166.2,639647.5,1806813.7000000002,0.00349196,0.00379490,0.00359921
2021-01-01,88087649910,Coastline Credit Union Limited,false,370.5,97,467.5,1167166.2,639647.5,1806813.7000000002,0.00031744,0.00015165,0.00025874
2021-01-01,48123123124,Commonwealth Bank of Australia,true,308743.6,159165,467908.6,1167166.2,639647.5,1806813.7000000002,0.26452411,0.24883236,0.25896892
2021-01-01,80087649938,Community First Credit Union Limited,false,679.6,177,856.6,1167166.2,639647.5,1806813.7000000002,0.00058226,0.00027671,0.00047409
2021-01-01,70003917655,Cooperatieve Rabobank U.A.,false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,17061700712,Credit Suisse AG,false,102.2,67.2,169.4,1167166.2,639647.5,1806813.7000000002,0.00008756,0.00010506,0.00009376
2021-01-01,44087650959,Credit Union Australia Ltd,false,10241.7,2565.3,12807,1167166.2,639647.5,1806813.7000000002,0.00877484,0.00401049,0.00708817
2021-01-01,36087651232,Credit Union SA Ltd,false,770,187.5,957.5,1167166.2,639647.5,1806813.7000000002,0.00065972,0.00029313,0.00052994
2021-01-01,95087822455,Cuscal Limited,false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,46601105373,DBS Bank Ltd,false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,57087651385,Defence Bank Limited,false,1961.6,321.6,2283.2,1167166.2,639647.5,1806813.7000000002,0.00168065,0.00050278,0.00126366
2021-01-01,13064165162,Deutsche Bank Aktiengesellschaft,false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,60606234879,"E.SUN Commercial Bank, Ltd.",false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,15126292608,First Commercial Bank,false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,95087650735,First Option Bank Ltd,false,138.2,44.6,182.79999999999998,1167166.2,639647.5,1806813.7000000002,0.00011841,0.00006973,0.00010117
2021-01-01,72087650637,G&C Mutual Bank Limited,false,539.9,168.2,708.0999999999999,1167166.2,639647.5,1806813.7000000002,0.00046257,0.00026296,0.00039191
2021-01-01,47087650093,Gateway Bank Ltd,false,587.4,164.5,751.9,1167166.2,639647.5,1806813.7000000002,0.00050327,0.00025717,0.00041615
2021-01-01,87087651509,Goulburn Murray Credit Union Co-operative Limited,false,213.6,49.8,263.4,1167166.2,639647.5,1806813.7000000002,0.00018301,0.00007786,0.00014578
2021-01-01,88087651956,Greater Bank Limited,false,4145.2,1137.3,5282.5,1167166.2,639647.5,1806813.7000000002,0.00355151,0.00177801,0.00292366
2021-01-01,32087652024,Heritage Bank Limited,false,5767,1730.5,7497.5,1167166.2,639647.5,1806813.7000000002,0.00494103,0.00270540,0.00414957
2021-01-01,66087650173,Horizon Credit Union Ltd,false,246.3,69,315.3,1167166.2,639647.5,1806813.7000000002,0.00021102,0.00010787,0.00017451
2021-01-01,48006434162,HSBC Bank Australia Limited,false,15938.1,6371.2,22309.3,1167166.2,639647.5,1806813.7000000002,0.01365538,0.00996049,0.01234732
2021-01-01,54138221637,"Hua Nan Commercial Bank, Ltd.",false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,85051868556,Hume Bank Limited,false,670.2,208.9,879.1,1167166.2,639647.5,1806813.7000000002,0.00057421,0.00032659,0.00048655
2021-01-01,14087650771,Illawarra Credit Union Limited,false,347.1,105.8,452.90000000000003,1167166.2,639647.5,1806813.7000000002,0.00029739,0.00016540,0.00025066
2021-01-01,92087651974,IMB Ltd,false,3658.5,1122.9,4781.4,1167166.2,639647.5,1806813.7000000002,0.00313452,0.00175550,0.00264632
2021-01-01,97087822464,Indue Ltd,false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,57086866506,Industrial and Commercial Bank of China Limited,false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,24000893292,ING Bank (Australia) Limited,false,43442.4,8282.4,51724.8,1167166.2,639647.5,1806813.7000000002,0.03722041,0.01294838,0.02862763
2021-01-01,32080178196,ING Bank N.V.,false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,46156153829,Intesa Sanpaolo SPA,false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,93629184710,Investec Bank plc,false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,43074112011,"JPMorgan Chase Bank, National Association",false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,11615995581,Judo Bank Pty Ltd,false,139.7,109.1,248.79999999999998,1167166.2,639647.5,1806813.7000000002,0.00011969,0.00017056,0.00013770
2021-01-01,96164085563,KEB HANA Bank,false,8.8,4.9,13.700000000000001,1167166.2,639647.5,1806813.7000000002,0.00000754,0.00000766,0.00000758
2021-01-01,25044678441,Lutheran Laypeople's League of Australia Limited,false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,83087650244,Macarthur Credit Union Ltd,false,141.3,36.2,177.5,1167166.2,639647.5,1806813.7000000002,0.00012106,0.00005659,0.00009824
2021-01-01,46008583542,Macquarie Bank Limited,true,34777.8,25227.8,60005.600000000006,1167166.2,639647.5,1806813.7000000002,0.02979678,0.03944016,0.03321073
2021-01-01,94087651983,Maitland Mutual Limited,false,395,158.6,553.6,1167166.2,639647.5,1806813.7000000002,0.00033843,0.00024795,0.00030640
2021-01-01,27079372688,"Mega International Commercial Bank Co., Ltd.",false,7.4,10.3,17.700000000000003,1167166.2,639647.5,1806813.7000000002,0.00000634,0.00001610,0.00000980
2021-01-01,83087651054,Members Banking Group Limited,false,1636,324.9,1960.9,1167166.2,639647.5,1806813.7000000002,0.00140169,0.00050794,0.00108528
2021-01-01,56070887679,Members Equity Bank Limited,false,11394.6,3625.4,15020,1167166.2,639647.5,1806813.7000000002,0.00976262,0.00566781,0.00831298
2021-01-01,83099031106,"Mizuho Bank, Ltd.",false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,75103418882,"MUFG Bank, Ltd.",false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,54087651750,MyLifeMyFinance Limited,false,96,18.6,114.6,1167166.2,639647.5,1806813.7000000002,0.00008225,0.00002908,0.00006343
2021-01-01,89067729195,MyState Bank Limited,false,3185,756.1,3941.1,1167166.2,639647.5,1806813.7000000002,0.00272883,0.00118206,0.00218124
2021-01-01,12004044937,National Australia Bank Limited,true,159468.3,101353.3,260821.59999999998,1167166.2,639647.5,1806813.7000000002,0.13662861,0.15845180,0.14435445
2021-01-01,96087651992,Newcastle Permanent Building Society Limited,false,6379.4,2032.6,8412,1167166.2,639647.5,1806813.7000000002,0.00546572,0.00317769,0.00465571
2021-01-01,36087650422,Northern Inland Credit Union Limited,false,195.6,48.1,243.7,1167166.2,639647.5,1806813.7000000002,0.00016759,0.00007520,0.00013488
2021-01-01,34087650477,Orange Credit Union Limited,false,118.8,26,144.8,1167166.2,639647.5,1806813.7000000002,0.00010178,0.00004065,0.00008014
2021-01-01,94073598035,Oversea-Chinese Banking Corporation Limited,false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,93111195389,PayPal Australia Pty Limited,false,0,0,0,1167166.2,639647.5,1806813.7000000002,0.00000000,0.00000000,0.00000000
2021-01-01,69087651876,Police & Nurses Limited,false,3587.3,1120.7,4708,1167166.2,639647.5,1806813.7000000002,0.00307351,0.00175206,0.00260569
2021-01-01,95087650799,Police Bank Ltd,false,1353.9,274.7,1628.6000000000001,1167166.2,639647.5,1806813.7000000002,0.00115999,0.00042946,0.00090137
2021-01-01,30087651205,Police Credit Union Limited,false,541,217.6,758.6,1167166.2,639647.5,1806813.7000000002,0.00046352,0.00034019,0.00041986
2021-01-01,33087651661,Police Financial Services Limited,false,1354.7,305.6,1660.3000000000002,1167166.2,639647.5,1806813.7000000002,0.00116067,0.00047776,0.00091891
